-1,,,,,,,Y
404,Aviones de Renta de Quintana Roo,ANA All Nippon Airways,,AQT, S.A. de C.V.,AVIOQUINTANA,N
405,AirQuarius Aviation,ANA All Nippon Airways,,AQU,QUARIUS,South Africa,N
406,Aerodyne Charter Company,ANA All Nippon Airways,,AQZ,QUANZA,United States,N
407,Arik Air,ANA All Nippon Airways,W3,ARA,ARIK AIR,Nigeria,N
408,Avia Air N.V.,ANA All Nippon Airways,,ARB,AVIAIR,Aruba,N
409,Air Routing International Corp.,ANA All Nippon Airways,,ARC, ,United States,N
410,Aerocondor,ANA All Nippon Airways,2B,ARD,AEROCONDOR,Portugal,Y
411,Aires,ANA All Nippon Airways,4C,ARE, Aerovias de Integracion Regional, S.A.,Y
412,Aerolineas Argentinas,ANA All Nippon Airways,AR,ARG,ARGENTINA,Argentina,Y
413,Arrowhead Airways,ANA All Nippon Airways,,ARH,ARROWHEAD,United States,N
414,Aero Vics,ANA All Nippon Airways,,ARI,AEROVICS,Mexico,N
415,Aerojet de Costa Rica,ANA All Nippon Airways,,ARJ, S.A.,,N
416,Antillana De Navegacion Aerea,ANA All Nippon Airways,,SUN,,Dominican Republic,N
417,Aeroservicios De San Luis,ANA All Nippon Airways,,SUO,SERVICIO SANLUIS,Mexico,N
418,Aerosuper,ANA All Nippon Airways,,SUP,AEROSUPER,Mexico,N
419,Aero Link Air Services S.L.,ANA All Nippon Airways,,ARK,LINK SERVICE,Spain,N
420,Airlec - Air Aquitaine Transport,ANA All Nippon Airways,,ARL,AIRLEC,France,N
421,Aeromarket Express,ANA All Nippon Airways,,ARM,AMEX,Spain,N
422,Arrow Aviation Ltd.,ANA All Nippon Airways,,ARO,ARROW,Canada,N
423,RPA-Aviataxi Ltd.,ANA All Nippon Airways,,ARP,,Russia,N
424,Air Klaipeda,ANA All Nippon Airways,,KLD,AIR KLAIPEDA,Lithuania,N
425,Armstrong Air,ANA All Nippon Airways,,ARQ, Inc.,ARMSTRONG,N
426,Air Armenia,ANA All Nippon Airways,QN,ARR,AIR ARMENIA,Armenia,N
427,Aeromet Servicios,ANA All Nippon Airways,,ARS,METSERVICE,Chile,N
428,Aerotal Aerolineas Territoriales de Colombia Ltda,ANA All Nippon Airways,,ART,AEROTAL,Colombia,N
429,Aravco Ltd.,ANA All Nippon Airways,,ARV,ARAVCO,United Kingdom,N
430,Aria,ANA All Nippon Airways,,ARW,ARIABIRD,France,N
431,Air Xpress,ANA All Nippon Airways,,ARX, Inc.,AIREX,N
432,Airline Alania,ANA All Nippon Airways,,OST,ALANIA,Russia,N
433,Air Tchad,ANA All Nippon Airways,,HTT,HOTEL TANGO,Chad,N
434,Aerloineas de Techuacan,ANA All Nippon Airways,,HUC,LINEAS TEHUACAN,Mexico,N
435,Aerotransportes Huitzilin,ANA All Nippon Airways,,HUT,AEROHUITZILIN,Mexico,N
436,Aero Transportes Del Humaya,ANA All Nippon Airways,,HUY,AERO HUMAYA,Mexico,N
437,Argosy Airways,ANA All Nippon Airways,,ARY,GOSEY,United States,N
438,Air Resorts,ANA All Nippon Airways,,ARZ,AIR RESORTS,United States,N
439,Alaska Airlines,ANA All Nippon Airways,AS,ASA, Inc.,ALASKA,Y
440,Air-Spray 1967 Ltd.,ANA All Nippon Airways,,ASB,AIR SPRAY,Canada,N
441,Air Star Corporation,ANA All Nippon Airways,,ASC,AIR STAR,Canada,N
442,Air Sinai,ANA All Nippon Airways,4D,ASD,AIR SINAI,Egypt,Y
443,Airstars,ANA All Nippon Airways,PL,ASE,MOROZOV,Russia,N
444,Air Schefferville,ANA All Nippon Airways,,ASF, Inc.,SCHEFF,N
445,African Star Airways (PTY) Ltd.,ANA All Nippon Airways,,ASG,AFRICAN STAR,South Africa,N
446,Aerosun International,ANA All Nippon Airways,,ASI, Inc.,AEROSUN,N
447,Air Satellite,ANA All Nippon Airways,,ASJ,SATELLITE,Canada,N
448,Awesome Flight Services (PTY) Ltd.,ANA All Nippon Airways,,ASM,AWESOME,South Africa,N
449,Air and Sea Transport,ANA All Nippon Airways,,ASN, ,Russia,N
450,Aero Slovakia,ANA All Nippon Airways,,ASO,AERO NITRA,Slovakia,N
451,Airsprint,ANA All Nippon Airways,,ASP,AIRSPRINT,Canada,N
452,Atlantic Southeast Airlines,ANA All Nippon Airways,EV,ASQ,ACEY,United States,Y
453,All Star Airlines,ANA All Nippon Airways,,ASR, Inc.,ALL STAR,N
454,Air Class,ANA All Nippon Airways,,ASS, S.A. de C.V.,AIR CLASS,N
455,Aerlineas Del Oeste,ANA All Nippon Airways,,AST,AEROESTE,Mexico,N
456,Aviones Are,ANA All Nippon Airways,,NRE,AVIONES ARE,Mexico,N
457,Air Nepal International,ANA All Nippon Airways,,NPL,AIR NEPAL,Nepal,N
458,Air Napier,ANA All Nippon Airways,,NPR,,New Zealand,N
459,Air Taxi & Cargo,ANA All Nippon Airways,,WAM,TAXI CARGO,Sudan,N
460,Arrow Panama,ANA All Nippon Airways,,WAP,ARROW PANAMA,Panama,N
461,Astravia-Bissau Air Transports Ltd.,ANA All Nippon Airways,,ASV,ASTRAVIA,Guinea-Bissau,N
462,Astrakhan Airlines,ANA All Nippon Airways,OB,ASZ,AIR ASTRAKHAN,Russia,Y
463,Air Transport Association,ANA All Nippon Airways,,ATA,,United States,N
464,Atlantair Ltd.,ANA All Nippon Airways,,ATB,STARLITE,Canada,N
465,Air Tanzania,ANA All Nippon Airways,TC,ATC,TANZANIA,Tanzania,Y
466,Aerotours Dominicana,ANA All Nippon Airways,,ATD,AEROTOURS,Dominican Republic,N
467,Atlantis Transportation Services,ANA All Nippon Airways,,ATE, Ltd.,ATLANTIS CANADA,N
468,Aerotrans Airline,ANA All Nippon Airways,,ATG,BACHYT,Kazakhstan,N
469,Air Charter World,ANA All Nippon Airways,,XAC,,United States,N
470,Air Burkina,ANA All Nippon Airways,2J,VBW,BURKINA,Burkina Faso,Y
471,Air Travel Corp.,ANA All Nippon Airways,,ATH,AIR TRAVEL,United States,N
472,Aero-Tropics Air Services,ANA All Nippon Airways,HC,ATI,,Australia,N
473,Air Traffic GmbH,ANA All Nippon Airways,,ATJ,SNOOPY,Germany,N
474,AeroTACA,ANA All Nippon Airways,,ATK,AEROTACA,Colombia,N
475,Aerocentral,ANA All Nippon Airways,,ATL,CENTRALMEX,Mexico,N
476,Airlines Of Tasmania,ANA All Nippon Airways,FO,ATM,AIRTAS,Australia,Y
477,Air Saint Pierre,ANA All Nippon Airways,PJ,SPM,,France,Y
478,Air Transport International,ANA All Nippon Airways,8C,ATN,AIR TRANSPORT,United States,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,ANA All Nippon Airways,,ATP,ASTRAL,Colombia,N
480,Air Transport Schiphol,ANA All Nippon Airways,,ATQ,MULTI,Netherlands,N
481,Aeroferinco,ANA All Nippon Airways,,FEO,FERINCO,Mexico,N
482,Aero Taxis Y Servicios Alfe,ANA All Nippon Airways,,FES,AERO ALFE,Mexico,N
483,Avialesookhrana,ANA All Nippon Airways,,FFA,AVIALESOOKHRANA,Russia,N
484,Africair Service,ANA All Nippon Airways,,FFB,FOXTROT FOXTROT,Senegal,N
485,Atlas Airlines,ANA All Nippon Airways,,ATR,ATLAS-AIR,United States,N
486,Air Transport Service,ANA All Nippon Airways,,ATS,,Democratic Republic of the Congo,N
487,Aer Turas,ANA All Nippon Airways,,ATT,AERTURAS,Ireland,N
488,Atlant Aerobatics Ltd.,ANA All Nippon Airways,,ATU,ATLANT HUNGARY,Hungary,N
489,Avanti Air,ANA All Nippon Airways,,ATV,AVANTI AIR,Germany,N
490,Aero Trades (Western) Ltd.,ANA All Nippon Airways,,ATW,AERO TRADES,Canada,N
491,Austrian Airlines,ANA All Nippon Airways,OS,AUA,AUSTRIAN,Austria,Y
492,Air Southwest,ANA All Nippon Airways,,WOW,SWALLOW,United Kingdom,Y
493,Augsburg Airways,ANA All Nippon Airways,IQ,AUB,AUGSBURG-AIR,Germany,Y
494,Air Corporate,ANA All Nippon Airways,,CPV,AIRCORPORATE,Italy,N
495,Aviastar-Tu,ANA All Nippon Airways,,TUP,TUPOLEVAIR,Russia,N
496,AirBridge Cargo,ANA All Nippon Airways,RU,ABW,AIRBRIDGE CARGO,Russia,N
497,ATUR,ANA All Nippon Airways,,TUR,,Ecuador,Y
498,ATESA Aerotaxis Ecuatorianos,ANA All Nippon Airways,,TXU,ATESA,Ecuador,N
499,Austin Express,ANA All Nippon Airways,,TXX,COWBOY,United States,N
500,Audi Air,ANA All Nippon Airways,,AUD, Inc.,AUDI AIR,N
501,Augusta Air Luftfahrtunternehmen,ANA All Nippon Airways,,AUF,AUGUSTA,Germany,N
502,Abu Dhabi Amiri Flight,ANA All Nippon Airways,MO,AUH,SULTAN,United Arab Emirates,Y
503,Aeroflot-Nord,ANA All Nippon Airways,5N,AUL,DVINA,Russia,Y
504,Air Atlantic Uruguay,ANA All Nippon Airways,,AUM,ATLAMUR,Uruguay,N
505,Aviones Unidos,ANA All Nippon Airways,,AUN,AVIONES UNIDOS,Mexico,N
506,Avia Business Group,ANA All Nippon Airways,,AUP,,Russia,N
507,Aero Servicios Expecializados,ANA All Nippon Airways,,SVE,AEROESPECIAL,Mexico,N
508,Aurigny Air Services,ANA All Nippon Airways,GR,AUR,AYLINE,United Kingdom,Y
509,Aus-Air,ANA All Nippon Airways,NO,AUS,,Australia,N
510,Austral Lineas Aereas,ANA All Nippon Airways,AU,AUT,AUSTRAL,Argentina,Y
511,Aurora Aviation,ANA All Nippon Airways,,AUU, Inc.,AURORA AIR,N
512,Air Uganda International Ltd.,ANA All Nippon Airways,,AUX,,Uganda,N
513,Aerolineas Uruguayas,ANA All Nippon Airways,,AUY, S.A.,AUSA,N
514,Australian Airlines,ANA All Nippon Airways,AO,AUZ,AUSTRALIAN,Australia,N
515,Avianca - Aerovias Nacionales de Colombia,ANA All Nippon Airways,AV,AVA, S.A.,AVIANCA,Y
516,Aviation Beaufort,ANA All Nippon Airways,,AVB,BEAUPAIR,United Kingdom,N
517,Alamo Aviacion,ANA All Nippon Airways,,AVD, S.L.,ALAMO,N
518,Aviair Aviation Ltd.,ANA All Nippon Airways,,AVF,CARIBOO,Canada,N
519,Air Falcon,ANA All Nippon Airways,,AVG,DJIBOUTI FALCON,Djibouti,N
520,AV8 Helicopters,ANA All Nippon Airways,,AVH,KENT HELI,United Kingdom,N
521,Avia Traffic Company,ANA All Nippon Airways,,AVJ,ATOMIC,Kyrgyzstan,N
522,AV8 Helicopters,ANA All Nippon Airways,,AVK,AVIATE-COPTER,South Africa,N
523,Aviacion Ejecutiva Mexicana,ANA All Nippon Airways,,AVM, S.A.,AVEMEX,N
524,Air Vanuatu,ANA All Nippon Airways,NF,AVN,AIR VAN,Vanuatu,Y
525,Aviation at Work,ANA All Nippon Airways,,AVO,AVIATION WORK,South Africa,N
526,Avcorp Registrations,ANA All Nippon Airways,,AVP,AVCORP,United Kingdom,N
527,Alfa Aerospace,ANA All Nippon Airways,,LFP,ALFA-SPACE,Australia,N
528,Atlantic Airfreight Aviation,ANA All Nippon Airways,,LFR,LANFREIGHT,Sao Tome and Principe,N
529,Aerolift Company,ANA All Nippon Airways,,LFT,LIFTCO,Sierra Leone,N
530,Aviation Services,ANA All Nippon Airways,,AVQ, Inc.,AQUILINE,N
531,Active Aero Charter,ANA All Nippon Airways,,AVR, Inc.,ACTIVE AERO,N
532,Avialsa T-35,ANA All Nippon Airways,,AVS,AVIALSA,Spain,N
533,Asia Avia Airlines,ANA All Nippon Airways,,AVT,ASIAVIA,Indonesia,N
534,Avia Sud A,ANA All Nippon Airways,,AVU,AVIASUD,France,N
535,Airvantage Incorporated,ANA All Nippon Airways,,AVV,AIRVANTAGE,United States,N
536,Aviator Airways,ANA All Nippon Airways,,AVW,AVIATOR,Greece,N
537,Aviapaslauga,ANA All Nippon Airways,,AVX,PASLAUGA,Lithuania,N
538,ASL,ANA All Nippon Airways,,XXX,,Belgium,N
539,Air Yugoslavia,ANA All Nippon Airways,,YRG,YUGAIR,Serbia,N
540,Airlink Zambia,ANA All Nippon Airways,K8,ZAK,,Zambia,N
541,Agence Nationale des Aerodromes et de la Meteorologie,ANA All Nippon Airways,,ZZM,,Ivory Coast,N
542,Airbus Transport International,ANA All Nippon Airways,,BGA,BELOUGA,France,N
543,Air Bangladesh,ANA All Nippon Airways,B9,BGD,AIR BANGLA,Bangladesh,Y
544,Aviodetachment-28,ANA All Nippon Airways,,BGF,BULGARIAN,Bulgaria,N
545,Aero BG,ANA All Nippon Airways,,BGG,AERO BG,Mexico,N
546,Aerotaxis De La Bahia,ANA All Nippon Airways,,BHC,BAHIA,Mexico,N
547,Air Mediterranee,ANA All Nippon Airways,DR,BIE,MEDITERRANEE,France,Y
548,Aviaservice,ANA All Nippon Airways,,BIV,AVIASERVICE,Georgia,N
549,Aerolineas De El Salvador,ANA All Nippon Airways,,SZA,AESA,El Salvador,N
550,Swaziland Airlink,ANA All Nippon Airways,,SZL,SWAZILINK,Swaziland,N
551,Air Moorea,ANA All Nippon Airways,,TAH,AIR MOOREA,France,Y
552,Aerovaradero,ANA All Nippon Airways,,AVY, S.A.,AEROVARADERO,N
553,Air Valencia,ANA All Nippon Airways,,AVZ,AIR VALENCIA,Spain,N
554,Airways International,ANA All Nippon Airways,,AWB, Inc.,AIRNAT,N
555,Airwork,ANA All Nippon Airways,,AWK,AIRWORK,New Zealand,N
556,Australian Wetleasing,ANA All Nippon Airways,,AWL,AUSSIEWORLD,Australia,N
557,Air Niamey,ANA All Nippon Airways,,AWN,AIR NIAMEY,Niger,N
558,Awood Air Ltd.,ANA All Nippon Airways,,AWO,AWOOD AIR,Canada,N
559,Arctic Wings And Rotors Ltd.,ANA All Nippon Airways,,AWR,ARCTIC WINGS,Canada,N
560,Auo Airclub AIST-M,ANA All Nippon Airways,,ISM,STORK,Russia,N
561,Arab Wings,ANA All Nippon Airways,,AWS,ARAB WINGS,Jordan,N
562,Air West,ANA All Nippon Airways,,AWT,AIR WEST,Canada,N
563,Aeroline GmbH,ANA All Nippon Airways,7E,AWU,SYLT-AIR,Germany,Y
564,Airwave Transport,ANA All Nippon Airways,,AWV, Inc.,AIRWAVE,N
565,Air Wales,ANA All Nippon Airways,6G,AWW,RED DRAGON,United Kingdom,Y
566,Aeroway,ANA All Nippon Airways,,AWY, S.L.,AEROWEE,N
567,Air Caraïbes,ANA All Nippon Airways,TX,FWI,FRENCH WEST,France,Y
568,AirWest,ANA All Nippon Airways,,AWZ, ,Sudan,N
569,Air India Express,ANA All Nippon Airways,IX,AXB,EXPRESS INDIA,India,Y
570,Air Express,ANA All Nippon Airways,,AXD,AIR SUDEX,Sudan,N
571,Asian Express Airlines,ANA All Nippon Airways,HJ,AXF,FREIGHTEXPRESS,Australia,N
572,Aeromexhaga,ANA All Nippon Airways,,AXH,AEROMEXHAGA,Mexico,N
573,Aeron International Airlines,ANA All Nippon Airways,,AXI, Inc.,AIR FREIGHTER,N
574,African Express Airways,ANA All Nippon Airways,,AXK,EXPRESS JET,Kenya,N
575,Air Exel,ANA All Nippon Airways,XT,AXL,EXEL COMMUTER,Netherlands,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,Y
577,Alexandair,Air Asia,,AXN,ALEXANDROS,Greece,N
578,Aeromax,Air Asia,,AXP,AEROMAX SPAIN,Spain,N
579,Action Airlines (Action Air Charter),Air Asia,,AXQ,ACTION AIR,United States,N
580,Alberni Airways,Air Asia,,BNI,ALBERNI,Canada,N
581,Aerolineas Bonanza,Air Asia,,BNZ,AERO BONANZA,Mexico,N
582,Aerobona,Air Asia,,BOC,AEROBONA,Mexico,N
583,Aboitiz Air,Air Asia,,BOI,ABAIR,Philippines,N
584,Axel Rent,Air Asia,,AXR, S.A.,RENTAXEL,N
585,Altus Airlines,Air Asia,,AXS,ALTUS,United States,N
586,Aviaxess,Air Asia,,AXV,AXAVIA,France,N
587,Avioimpex A.D.p.o.,Air Asia,,AXX,IMPEX,Macedonia,N
588,Axis Airways,Air Asia,6V,AXY,AXIS,France,N
589,Aladia Airlines,Air Asia,,AYD,AIRLINES ALADIA,Mexico,N
590,Aykavia Aircompany,Air Asia,,AYK,,Armenia,N
591,Airman,Air Asia,,AYM, S.L.,AIRMAN,N
592,Atlantic Airlines,Air Asia,,AYN, S.A.,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,Air Asia,,AYS,,Libya,N
594,Ayeet Aviation & Tourism,Air Asia,,AYT,AYEET,Israel,N
595,Atlant-Soyuz Airlines,Air Asia,3G,AYZ,ATLANT-SOYUZ,Russia,Y
596,Alitalia,Air Asia,AZ,AZA,ALITALIA,Italy,Y
597,Azamat,Air Asia,,AZB,TUMARA,Kazakhstan,N
598,Arcus-Air Logistic,Air Asia,ZE,AZE,ARCUS AIR,Germany,N
599,Air Zermatt AG,Air Asia,,AZF,AIR ZERMATT,Switzerland,N
600,Azalhelikopter,Air Asia,,AZK,AZALHELICOPTER,Azerbaijan,N
601,Africa One,Air Asia,,AZL,SKY AFRICA,Zambia,N
602,Aerocozumel,Air Asia,,AZM,AEROCOZUMEL,Mexico,N
603,Amaszonas,Air Asia,Z8,AZN,,Bolivia,Y
604,Arizona Pacific Airways,Air Asia,,AZP,ARIZONA PACIFIC,United States,N
605,Aviacon Zitotrans Air Company,Air Asia,,AZS,ZITOTRANS,Russia,N
606,Azimut,Air Asia,,AZT, S.A.,AZIMUT,N
607,Azov Avia Airlines,Air Asia,,AZV,AZOV AVIA,Ukraine,N
608,Air Zimbabwe,Air Asia,UM,AZW,AIR ZIMBABWE,Zimbabwe,Y
609,Aero Jomacha,Air Asia,,MHC,AERO JOMACHA,Mexico,N
610,Air Memphis,Air Asia,,MHS,AIR MEMPHIS,Egypt,N
611,Air Memphis,Air Asia,,MHU,MEPHIS UGANDA,Uganda,N
612,Air Marrakech Service,Air Asia,,MKH,AIR MARRAKECH,Morocco,N
613,Air Max Africa,Air Asia,,AZX,AZIMA,Gabon,N
614,Arizona Airways,Air Asia,,AZY, Inc.,ARIZAIR,N
615,Azza Transport,Air Asia,,AZZ,AZZA TRANSPORT,Sudan,N
616,Air Continental Inc,Air Asia,,NAR,NIGHT AIR,United States,N
617,Antanik-Air,Air Asia,,NAU,ANTANIK,Ukraine,N
618,Air Newark,Air Asia,,NER,NEWAIR,United States,N
619,Aircraft Support and Services,Air Asia,,NFF,,Lebanon,N
620,Aerobanana,Air Asia,,OBA,AEROBANANA,Mexico,N
621,Amako Airlines,Air Asia,,OBK,AMAKO AIR,Nigeria,N
622,Aserca Airlines,Air Asia,R7,OCA,AROSCA,Venezuela,Y
623,Afrique CArgo Service Senegal,Air Asia,,NFS,,Senegal,N
624,Angoservice,Air Asia,,NGC,ANGOSERVICE,Angola,N
625,Angel Airlines,Air Asia,,NGE,ANGEL AIR,Thailand,N
626,Angel Flight America,Air Asia,,NGF,ANGEL FLIGHT,United States,N
627,Air Atonabee,Air Asia,,OUL,CITY EXPRESS,Canada,N
628,Aero Nova,Air Asia,,OVA,AERONOVA,Spain,N
629,Amira Air,Air Asia,,XPE,EXPERT,Austria,N
630,Aero Express Intercontinental,Air Asia,,XSS,INTER EXPRESS,Mexico,N
631,Advance Aviation Services,Air Asia,,XTJ,,United States,N
632,Air Libya Tibesti,Air Asia,,TLR,AIR LIBYA,Libya,N
633,Aerovic,Air Asia,,OVC,,Ecuador,N
634,Airventure,Air Asia,,RVE,AIRVENTURE,Belgium,N
635,Aero Servicios,Air Asia,,RVI,AERO SERVICIOS,Mexico,N
636,Airvallee,Air Asia,,RVL,AIR VALLEE,Italy,N
637,Aeromover,Air Asia,,OVE,AEROMOVER,Mexico,N
638,Aerovias Ejecutivas,Air Asia,,OVI,VIAS EJECUTIVAS,Mexico,N
639,Aero Servicio Pity,Air Asia,,PTD,PITY,Mexico,N
640,Aero Copter,Air Asia,,PTE,,Mexico,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,Y
642,Air Pal,Pulkovo Aviation Enterprise,,PLL,AIRPAL,Spain,N
643,Air Pullmantur,Pulkovo Aviation Enterprise,,PLM,PULLMANTUR,Spain,N
644,Aviaexpress,Pulkovo Aviation Enterprise,RX,AEH,Avex,Hungary,N
645,Aviones Para Servirle,Pulkovo Aviation Enterprise,,PSG,SERVIAVIONES,Mexico,N
646,Avio Sluzba,Pulkovo Aviation Enterprise,,SLU,AVIO SLUZBA,Serbia,N
647,Air Scorpio,Pulkovo Aviation Enterprise,,SCU,SCORPIO UNIVERS,Bulgaria,N
648,Air Spirit,Pulkovo Aviation Enterprise,,SIP,AIR SPIRIT,United States,N
649,Alatau Airlines,Pulkovo Aviation Enterprise,,BMV,OLIGA,Kazakhstan,N
650,Aviateca,Pulkovo Aviation Enterprise,,GUG,AVIATECA,Guatemala,N
651,Aroostook Aviation,Pulkovo Aviation Enterprise,,PXX,PINE STATE,United States,N
652,Aeropycsa,Pulkovo Aviation Enterprise,,PYC,AEROPYCSA,Mexico,N
653,Association of Private Pilots of Kazakhstan,Pulkovo Aviation Enterprise,,PVK,BORIS,Kazakhstan,N
654,The Amiri Flight,Pulkovo Aviation Enterprise,,BAH,BAHRAIN,Bahrain,N
655,Aero Services,Pulkovo Aviation Enterprise,,BAS,AEROSERV,Barbados,N
656,Ababeel Aviation,Pulkovo Aviation Enterprise,,BBE,BABEL AIR,Sudan,N
657,Air Bashkortostan,Pulkovo Aviation Enterprise,,BBT,AGYDAL,Russia,N
658,Ambulance Air Africa,Pulkovo Aviation Enterprise,,MCY,MERCY,South Africa,N
659,American Eagle Airlines,Pulkovo Aviation Enterprise,MQ,EGF,EAGLE FLIGHT,United States,Y
660,Aeropuelche,Pulkovo Aviation Enterprise,,PUE,PUELCHE,Chile,N
661,Aeroput,Pulkovo Aviation Enterprise,,PUT,,Serbia,N
662,Azzurra Air,Pulkovo Aviation Enterprise,,AZI,AZZURRA,Italy,N
663,Airshop,Pulkovo Aviation Enterprise,FF,,,Netherlands,N
664,African Transport Trading and Investment Company,Pulkovo Aviation Enterprise,ML,,,Sudan,N
665,AD Aviation,Pulkovo Aviation Enterprise,,VUE,FLIGHTVUE,United Kingdom,Y
666,Aero Costa Taxi Aereo,Pulkovo Aviation Enterprise,,XCT,AEROCOSTAXI,Mexico,N
667,Aerovitro,Pulkovo Aviation Enterprise,,VRO,AEROVITRO,Mexico,N
668,Aerotaxi Villa Rica,Pulkovo Aviation Enterprise,,VRI,VILLARICA,Mexico,N
669,Aerovega,Pulkovo Aviation Enterprise,,VEG,AEROVEGA,Mexico,N
670,Aerovilla,Pulkovo Aviation Enterprise,,VVG,AEROVILLA,Colombia,N
671,Aerolineas Villaverde,Pulkovo Aviation Enterprise,,VLR,VILLAVERDE,Mexico,N
672,Aero Air,Pulkovo Aviation Enterprise,,WIL,WILLIAMETTE,United States,N
673,Aero Ejecutivos,Pulkovo Aviation Enterprise,,VEJ,VENEJECUTIV,Venezuela,N
674,Aero Industries Inc,Pulkovo Aviation Enterprise,,WAB,WABASH,United States,N
675,Aero Servicios Vanguardia,Pulkovo Aviation Enterprise,,VNG,VANGUARDIA,Mexico,N
676,Aero Taxi Los Valles,Pulkovo Aviation Enterprise,,VAD,VALLES,Spain,N
677,Aero Vilamoura,Pulkovo Aviation Enterprise,,VMR,AERO VILAMOURA,Portugal,N
678,Aero Virel,Pulkovo Aviation Enterprise,,VLS,VIREL,Mexico,N
679,Aeronautical Radio Inc,Pulkovo Aviation Enterprise,,XAA,,United States,N
680,Aerovuelox,Pulkovo Aviation Enterprise,,VUO,AEROVUELOX,Mexico,N
681,Aeronaves TSM,Pulkovo Aviation Enterprise,,VTM,AERONAVES TSM,Mexico,N
682,Air Ivoire,Pulkovo Aviation Enterprise,VU,VUN,AIRIVOIRE,Ivory Coast,Y
683,Air Botswana,Pulkovo Aviation Enterprise,BP,BOT,BOTSWANA,Botswana,Y
684,Air-Rep,Pulkovo Aviation Enterprise,,XPR,,United States,N
685,Air Excel,Pulkovo Aviation Enterprise,,XLL,TINGA-TINGA,Tanzania,N
686,Air Evans,Pulkovo Aviation Enterprise,,VAE,AIR-EVANS,Spain,N
687,Air Sorel,Pulkovo Aviation Enterprise,,WHY,AIR SOREL,Canada,N
688,Air Net Private Charter,Pulkovo Aviation Enterprise,,WDR,WIND RIDER,United States,N
689,Air Executive Charter,Pulkovo Aviation Enterprise,,XEC,,Germany,N
690,Air Foyle,Pulkovo Aviation Enterprise,GS,UPA,FOYLE,United Kingdom,Y
691,Air Midwest,Pulkovo Aviation Enterprise,,VTY,VICTORY,Nigeria,N
692,Air Tahiti,Pulkovo Aviation Enterprise,VT,VTA,AIR TAHITI,French Polynesia,Y
693,Air Urga,Pulkovo Aviation Enterprise,3N,URG,URGA,Ukraine,N
694,Air Vardar,Pulkovo Aviation Enterprise,,VDR,VARDAR,Macedonia,N
695,Air VIA,Pulkovo Aviation Enterprise,VL,VIM,,Bulgaria,Y
696,Air Walser,Pulkovo Aviation Enterprise,,WLR,AIRWALSER,Italy,N
697,Aircompany Rosavia,Pulkovo Aviation Enterprise,,URA,ROSAVIA,Ukraine,N
698,Aircraft Performance Group,Pulkovo Aviation Enterprise,,XLB,,United States,N
699,Airwaves Airlink,Pulkovo Aviation Enterprise,,WLA,AIRLIMITED,Zambia,N
700,Airways Corporation of New Zealand,Pulkovo Aviation Enterprise,,XFX,AIRCORP,New Zealand,N
701,Airways,Pulkovo Aviation Enterprise,,WAY,GARONNE,France,N
702,Airwings oy,Pulkovo Aviation Enterprise,,WGS,AIRWINGS,Finland,N
703,Airkenya,Pulkovo Aviation Enterprise,,XAK,SUNEXPRESS,Kenya,N
704,Air-Lift Associates,Pulkovo Aviation Enterprise,,WPK,WOLFPACK,United States,N
705,Airtrans Ltd,Pulkovo Aviation Enterprise,,VAB,,Russia,N
706,ARP 410 Airlines,Pulkovo Aviation Enterprise,,URP,AIR-ARP,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,Pulkovo Aviation Enterprise,,WPR,WESTPAC RESCUE,New Zealand,N
708,Aurora Airlines,Pulkovo Aviation Enterprise,,URR,AIR AURORA,Slovenia,N
709,Austro Aereo,Pulkovo Aviation Enterprise,,UST,AUSTRO AEREO,Ecuador,N
710,Aviation Partners,Pulkovo Aviation Enterprise,,WLT,WINGLET,United States,N
711,Avialift Vladivostok,Pulkovo Aviation Enterprise,,VLV,VLADLIFT,Russia,N
712,Aviacion Comercial de America,Pulkovo Aviation Enterprise,,VME,AVIAMERICA,Mexico,N
713,Aviast Air,Pulkovo Aviation Enterprise,,VVA,IALSI,Russia,N
714,Aviation North,Pulkovo Aviation Enterprise,,WLV,WOLVERINE,United States,N
715,Africa West,Pulkovo Aviation Enterprise,FK,WTA,WEST TOGO,Togo,Y
716,Avient Air Zambia,Pulkovo Aviation Enterprise,,VNT,AVIENT,Zambia,N
717,Aviazur,Pulkovo Aviation Enterprise,,VZR,IAZUR,France,N
718,Aviaprad,Pulkovo Aviation Enterprise,,VID,AVIAPRAD,Russia,N
719,Avirex,Pulkovo Aviation Enterprise,G2,VXG,AVIREX-GABON,Gabon,N
720,Aviaexpress Aircompany,Pulkovo Aviation Enterprise,,VXX,EXPRESSAVIA,Ukraine,N
721,AMR Services Corporation,Pulkovo Aviation Enterprise,,XAM,ALLIANCE,United States,N
722,Airline Operations Services,Pulkovo Aviation Enterprise,,XAO,,United States,N
723,Airlines 400,Pulkovo Aviation Enterprise,,VAZ,REMONT AIR,Russia,N
724,ATRAN Cargo Airlines,Pulkovo Aviation Enterprise,V8,VAS,ATRAN,Russian Federation,Y
725,Ameravia,Pulkovo Aviation Enterprise,,VAM,AMERAVIA,Uruguay,N
